method,pair,window_start,window_end,entry_time,exit_time,side,beta,w_a,w_b,qty_a,qty_b,entry_price_a,entry_price_b,exit_price_a,exit_price_b,fee,pnl,pnl_pct,capital_per_leg,bars_held
SDR,AAVE_USDT_USDT-ADA_USDT_USDT,2025-02-10 01:40:00+00:00,2025-02-10 18:20:00+00:00,2025-02-10 16:35:00+00:00,2025-02-10 18:20:00+00:00,shortA_longB,10.0,0.632023064962084,0.3679769350379159,1.5100244046614977,52.99377156218744,259.585956,0.7396739600000001,256.655663,0.73687368,0.25733558151804287,4.019080962660553,0.40190809626605534,1000.0,21
SDR,ONDO_USDT_USDT-TAO_USDT_USDT,2025-02-10 11:15:00+00:00,2025-02-11 03:55:00+00:00,2025-02-10 19:35:00+00:00,2025-02-11 03:55:00+00:00,longA_shortB,0.1,0.5103110838280296,0.4896889161719704,376.9448378168355,12.576328487125618,1.34883487,404.280424,1.3857385599999998,424.852481,3.437469333250289,-248.2477603792299,-24.82477603792299,1000.0,100
SDR,BCH_USDT_USDT-ETC_USDT_USDT,2025-02-11 10:35:00+00:00,2025-02-12 03:15:00+00:00,2025-02-11 18:55:00+00:00,2025-02-12 03:15:00+00:00,longA_shortB,9.27103562740967,0.5823301225227024,0.4176698774772975,1.320356914659347,2.3227517774756423,328.472844,20.140013800000002,332.563253,20.5270525,0.29017892461392647,4.211626053943996,0.42116260539439954,1000.0,100
SDR,AAVE_USDT_USDT-XLM_USDT_USDT,2025-02-11 14:15:00+00:00,2025-02-12 06:55:00+00:00,2025-02-12 05:20:00+00:00,2025-02-12 06:55:00+00:00,shortA_longB,10.0,0.5271195173276194,0.4728804826723806,1.93074773753045,148.20347043828826,247.47474499999998,0.322402237,237.843782,0.315141511,0.30945415319900826,17.20944107818892,1.7209441078188918,1000.0,19
SDR,DOT_USDT_USDT-NEAR_USDT_USDT,2025-02-12 17:05:00+00:00,2025-02-13 09:45:00+00:00,2025-02-13 02:45:00+00:00,2025-02-13 09:45:00+00:00,shortA_longB,0.8983491819535805,0.5186700900291434,0.4813299099708565,96.87674173385713,167.86078768192328,5.1715171,3.3223322,5.1295129,3.3253325,0.634143736707009,3.938719019712363,0.3938719019712363,1000.0,84
SDR,AVAX_USDT_USDT-ONDO_USDT_USDT,2025-02-13 08:40:00+00:00,2025-02-14 01:20:00+00:00,2025-02-13 17:00:00+00:00,2025-02-14 01:20:00+00:00,shortA_longB,9.831215214044942,0.49518658867157345,0.5048134113284265,19.74893079661999,38.71618524157615,25.516551399999997,1.32393238,26.1406138,1.33363335,0.3369193763336132,-12.285899975163291,-1.2285899975163292,1000.0,100
SDR,DOT_USDT_USDT-POL_USDT_USDT,2025-02-13 18:00:00+00:00,2025-02-14 10:40:00+00:00,2025-02-14 10:00:00+00:00,2025-02-14 10:40:00+00:00,shortA_longB,10.0,0.49318496988978167,0.5068150301102184,94.86308522957845,154.13299017879854,5.329532899999999,0.328012798,5.2915291,0.32649264599999994,0.33252827727199763,3.038323867889506,0.30383238678895064,1000.0,8
SDR,SOL_USDT_USDT-ZEC_USDT_USDT,2025-02-14 05:45:00+00:00,2025-02-14 22:25:00+00:00,2025-02-14 14:05:00+00:00,2025-02-14 22:25:00+00:00,longA_shortB,6.130626852739601,0.5186873719365477,0.4813126280634523,2.433865707480961,2.3902576278796843,199.909989,33.203320000000005,196.46964499999999,32.873287,0.33680247367278376,-7.921273861508654,-0.7921273861508654,1000.0,100
SDR,ETC_USDT_USDT-ONDO_USDT_USDT,2025-02-14 14:55:00+00:00,2025-02-15 07:35:00+00:00,2025-02-14 23:15:00+00:00,2025-02-15 07:35:00+00:00,longA_shortB,10.0,0.545827479516024,0.45417252048397616,21.92577961466558,35.530004888792746,21.0941092,1.30173016,20.9340932,1.28032802,0.3039724929544518,-3.052029904944128,-0.30520299049441285,1000.0,100
SDR,DOT_USDT_USDT-ONDO_USDT_USDT,2025-02-15 06:05:00+00:00,2025-02-15 22:45:00+00:00,2025-02-15 14:25:00+00:00,2025-02-15 22:45:00+00:00,longA_shortB,1.3453542798176512,0.4622270532409164,0.5377729467590837,101.24404749491056,296.4231852877806,4.9934993,1.26772676,4.9844984,1.2731272999999999,0.5290142780578493,-3.0411470942288505,-0.30411470942288504,1000.0,100
SDR,DOT_USDT_USDT-TAO_USDT_USDT,2025-02-15 12:15:00+00:00,2025-02-16 04:55:00+00:00,2025-02-16 03:55:00+00:00,2025-02-16 04:55:00+00:00,longA_shortB,0.1,0.5848267921268361,0.415173207873164,113.61939819046748,15.312842697410844,5.0115011,371.847181,4.9734973,367.79677599999997,3.7381623224316862,53.967083418423954,5.396708341842396,1000.0,12
SDR,LTC_USDT_USDT-TON_USDT_USDT,2025-02-16 11:30:00+00:00,2025-02-17 04:10:00+00:00,2025-02-17 02:30:00+00:00,2025-02-17 04:10:00+00:00,longA_shortB,10.0,0.3242267556846659,0.675773244315334,5.181921416822634,16.848568300143317,124.242423,3.8211820800000003,124.892488,3.83348331,0.42599030508817765,2.7353373269078483,0.27353373269078485,1000.0,20
SDR,DOGE_USDT_USDT-XLM_USDT_USDT,2025-02-16 19:20:00+00:00,2025-02-17 12:00:00+00:00,2025-02-17 10:05:00+00:00,2025-02-17 12:00:00+00:00,longA_shortB,0.7566355273498165,0.4999784354159107,0.5000215645840893,1948.5034598895263,1971.3880209092097,0.25660565799999996,0.335203517,0.257685766,0.334873484,0.6969241175741039,2.0582931601850434,0.20582931601850432,1000.0,23
SDR,DOT_USDT_USDT-ONDO_USDT_USDT,2025-02-17 10:25:00+00:00,2025-02-18 03:05:00+00:00,2025-02-17 22:00:00+00:00,2025-02-18 03:05:00+00:00,longA_shortB,2.2269724977737355,0.5278350217821186,0.4721649782178814,103.52602475247663,185.43936706948793,4.7274727,1.1851185,4.765476499999999,1.1851185,0.4266907628813654,3.5076915766067405,0.35076915766067407,1000.0,61
SDR,ADA_USDT_USDT-DOT_USDT_USDT,2025-02-17 17:10:00+00:00,2025-02-18 09:50:00+00:00,2025-02-18 07:35:00+00:00,2025-02-18 09:50:00+00:00,longA_shortB,0.16560560518928982,0.457144613146907,0.542855386853093,619.0149119544657,605.6190541136237,0.75817581,4.679467900000001,0.7495749500000001,4.6264626,1.9707507093023402,24.806208344074232,2.480620834407423,1000.0,27
SDR,NEAR_USDT_USDT-XRP_USDT_USDT,2025-02-18 10:50:00+00:00,2025-02-19 03:30:00+00:00,2025-02-18 22:25:00+00:00,2025-02-19 03:30:00+00:00,longA_shortB,0.9426275938869539,0.4328905565566214,0.5671094434433785,161.31138090440493,209.27652836463895,3.0873087000000003,2.5245524300000004,3.1733173,2.5773577100000002,0.623286080254071,2.1999742776777884,0.21999742776777884,1000.0,61
SDR,DOGE_USDT_USDT-XLM_USDT_USDT,2025-02-18 14:50:00+00:00,2025-02-19 07:30:00+00:00,2025-02-19 03:40:00+00:00,2025-02-19 07:30:00+00:00,longA_shortB,0.4649249998713243,0.5562815239926476,0.44371847600735237,2046.7351038524175,3322.096744838981,0.254335431,0.3370337,0.253275325,0.33334333099999996,0.9798006317694553,9.110206046380737,0.9110206046380737,1000.0,46
SDR,AAVE_USDT_USDT-WLD_USDT_USDT,2025-02-19 16:30:00+00:00,2025-02-20 09:10:00+00:00,2025-02-20 00:50:00+00:00,2025-02-20 09:10:00+00:00,shortA_longB,10.0,0.5349571673336946,0.4650428326663055,1.8383445636420437,40.84148220412616,256.42564,1.15421541,258.60585799999996,1.1679167799999999,0.31249340248986945,-3.760901051317194,-0.3760901051317194,1000.0,100
SDR,ADA_USDT_USDT-ETC_USDT_USDT,2025-02-20 16:55:00+00:00,2025-02-21 09:35:00+00:00,2025-02-21 01:15:00+00:00,2025-02-21 09:35:00+00:00,longA_shortB,0.1,0.596511026267612,0.40348897373238807,714.8748782151026,271.2391305714239,0.80988098,21.345134299999998,0.7720772,20.4270425,3.738345323573006,218.25910366960986,21.825910366960986,1000.0,100
SDR,DOGE_USDT_USDT-XLM_USDT_USDT,2025-02-21 03:00:00+00:00,2025-02-21 19:40:00+00:00,2025-02-21 11:20:00+00:00,2025-02-21 19:40:00+00:00,longA_shortB,0.7923917870264654,0.4561531204182762,0.5438468795817237,2052.6435750742226,1925.7168718624841,0.241114109,0.324342431,0.241204118,0.325992596,0.6727165630949354,-3.665710749403103,-0.36657107494031027,1000.0,100
SDR,DOGE_USDT_USDT-ETH_USDT_USDT,2025-02-21 11:15:00+00:00,2025-02-22 03:55:00+00:00,2025-02-22 00:10:00+00:00,2025-02-22 03:55:00+00:00,shortA_longB,0.1,0.4380598781810263,0.5619401218189736,1847.9631080645995,1.676449723808702,0.243144312,2680.1979929999998,0.24379437699999998,2732.47322,2.9921747679787507,83.44331896036462,8.344331896036463,1000.0,45
SDR,DOGE_USDT_USDT-ETC_USDT_USDT,2025-02-22 12:40:00+00:00,2025-02-23 05:20:00+00:00,2025-02-22 21:35:00+00:00,2025-02-23 05:20:00+00:00,longA_shortB,0.1,0.5943345891251328,0.4056654108748672,2360.8162199726844,278.64288003791154,0.244484446,20.7140712,0.244534451,20.6730671,3.8060145469050317,7.73753858553687,0.7737538585536871,1000.0,93
SDR,DOGE_USDT_USDT-XRP_USDT_USDT,2025-02-22 15:50:00+00:00,2025-02-23 08:30:00+00:00,2025-02-23 07:30:00+00:00,2025-02-23 08:30:00+00:00,longA_shortB,0.1,0.4570064659386627,0.5429935340613373,1922.552200339979,1825.9487484567842,0.24177417499999998,2.5456545399999997,0.24140413800000002,2.53115309,3.059677820090718,22.70781120966002,2.270781120966002,1000.0,12
SDR,ADA_USDT_USDT-ETC_USDT_USDT,2025-02-22 23:50:00+00:00,2025-02-23 16:30:00+00:00,2025-02-23 12:10:00+00:00,2025-02-23 16:30:00+00:00,shortA_longB,0.1,0.5083936384575196,0.49160636154248044,661.5544193842386,246.3864077249709,0.76617661,20.572057,0.7715771499999999,20.6650663,3.353272341195428,15.990203866757053,1.5990203866757053,1000.0,52
SDR,AAVE_USDT_USDT-ETC_USDT_USDT,2025-02-23 06:00:00+00:00,2025-02-23 22:40:00+00:00,2025-02-23 20:30:00+00:00,2025-02-23 22:40:00+00:00,longA_shortB,10.0,0.4540510970870087,0.5459489029129914,2.2858513473742406,2.7178723978588657,235.183516,19.779977799999998,238.483846,20.0340032,0.3572827492931038,6.496372404971463,0.6496372404971463,1000.0,26
SDR,ADA_USDT_USDT-LTC_USDT_USDT,2025-02-23 20:00:00+00:00,2025-02-24 12:40:00+00:00,2025-02-24 11:40:00+00:00,2025-02-24 12:40:00+00:00,shortA_longB,0.1,0.5156923136555644,0.48430768634443544,717.3865234044433,42.13540566388628,0.71487148,121.71217,0.7243724300000001,123.572356,3.4102971573029937,68.15354107343943,6.815354107343944,1000.0,12
SDR,ENA_USDT_USDT-ONDO_USDT_USDT,2025-02-24 05:15:00+00:00,2025-02-24 21:55:00+00:00,2025-02-24 14:00:00+00:00,2025-02-24 21:55:00+00:00,longA_shortB,0.15713810435067815,0.3992121556980466,0.6007878443019533,1148.4740497939913,2706.869078503254,0.37143714,1.00290028,0.37893789,0.9764976400000001,1.8659271819810135,78.21697935386422,7.821697935386422,1000.0,95
SDR,APT_USDT_USDT-UNI_USDT_USDT,2025-02-25 00:50:00+00:00,2025-02-25 17:30:00+00:00,2025-02-25 16:25:00+00:00,2025-02-25 17:30:00+00:00,longA_shortB,0.5246231985459792,0.5243344588359323,0.4756655411640676,91.79705171575996,115.99891483836853,5.52945289,8.340834,5.5815581000000005,8.273827299999999,0.8841722195011333,11.671636924429597,1.1671636924429598,1000.0,13
SDR,AAVE_USDT_USDT-AVAX_USDT_USDT,2025-02-25 07:55:00+00:00,2025-02-26 00:35:00+00:00,2025-02-25 19:00:00+00:00,2025-02-26 00:35:00+00:00,shortA_longB,7.628893439666751,0.47289768922423336,0.5271023107757665,2.5036945951646463,3.0718499274152102,208.0208,22.2242222,203.900388,21.965196300000002,0.3501204342123436,9.170444127925595,0.9170444127925595,1000.0,67
SDR,ADA_USDT_USDT-AVAX_USDT_USDT,2025-02-25 20:00:00+00:00,2025-02-26 12:40:00+00:00,2025-02-26 04:20:00+00:00,2025-02-26 12:40:00+00:00,shortA_longB,0.1,0.5126001084823918,0.4873998915176083,754.8197542189737,232.52741243712458,0.6760676,21.9461944,0.65236523,21.7261724,3.3473249367738003,-36.61745417820771,-3.6617454178207707,1000.0,100
SDR,ADA_USDT_USDT-XRP_USDT_USDT,2025-02-26 03:10:00+00:00,2025-02-26 19:50:00+00:00,2025-02-26 16:30:00+00:00,2025-02-26 19:50:00+00:00,shortA_longB,0.34107681689274827,0.5065725025955153,0.49342749740448466,781.6980086571041,678.6264004995828,0.6437643700000001,2.17411739,0.6578657800000001,2.2015201299999996,1.1960714509054706,6.377107242862717,0.6377107242862717,1000.0,40
SDR,AAVE_USDT_USDT-XRP_USDT_USDT,2025-02-27 00:05:00+00:00,2025-02-27 16:45:00+00:00,2025-02-27 11:30:00+00:00,2025-02-27 16:45:00+00:00,longA_shortB,10.0,0.49272599658423927,0.5072740034157607,2.513543336083085,23.084684793677503,201.290127,2.19171915,202.280226,2.1773177099999996,0.3345748230566719,2.4865346234308867,0.24865346234308866,1000.0,63
SDR,DOGE_USDT_USDT-UNI_USDT_USDT,2025-02-28 18:00:00+00:00,2025-03-01 10:40:00+00:00,2025-03-01 02:20:00+00:00,2025-03-01 10:40:00+00:00,shortA_longB,0.1,0.5111336241231662,0.4888663758768338,2482.9695785081767,686.0625646708173,0.205040502,7.420742,0.203000298,7.4327432,3.36107191314065,9.938266603937686,0.9938266603937685,1000.0,100
SDR,DOGE_USDT_USDT-ENA_USDT_USDT,2025-03-01 00:20:00+00:00,2025-03-01 17:00:00+00:00,2025-03-01 14:05:00+00:00,2025-03-01 17:00:00+00:00,shortA_longB,0.19850312777227586,0.5629958317144627,0.4370041682855374,2611.902018670267,6799.823421752245,0.207560754,0.40164016,0.207050703,0.40384038,1.96801498294793,14.325295742584371,1.432529574258437,1000.0,35
SDR,ETH_USDT_USDT-IP_USDT_USDT,2025-03-01 10:35:00+00:00,2025-03-02 03:15:00+00:00,2025-03-02 01:30:00+00:00,2025-03-02 03:15:00+00:00,shortA_longB,10.0,0.6693490774539808,0.3306509225460193,0.16112667615502238,6.50782445617016,2243.2142989999998,5.55395534,2236.673645,5.795419484,0.23870675790166382,2.386573342609766,0.2386573342609766,1000.0,21
SDR,AVAX_USDT_USDT-SOL_USDT_USDT,2025-03-01 23:05:00+00:00,2025-03-02 15:45:00+00:00,2025-03-02 07:25:00+00:00,2025-03-02 15:45:00+00:00,longA_shortB,0.1,0.7076463050617833,0.29235369493821667,29.6487893444272,42.96231472447561,22.5942592,155.925591,24.952495,177.977796,4.726489829744831,-882.2214249497134,-88.22214249497135,1000.0,100
SDR,AAVE_USDT_USDT-XLM_USDT_USDT,2025-03-02 14:00:00+00:00,2025-03-03 06:40:00+00:00,2025-03-02 22:20:00+00:00,2025-03-03 06:40:00+00:00,longA_shortB,10.0,0.5098701675199901,0.4901298324800098,2.317870132748919,144.07592878460693,212.231221,0.34143414,206.230621,0.32613261,0.3198361514396606,-12.023865523437278,-1.2023865523437278,1000.0,100
SDR,APT_USDT_USDT-ZEC_USDT_USDT,2025-03-02 21:25:00+00:00,2025-03-03 14:05:00+00:00,2025-03-03 10:35:00+00:00,2025-03-03 14:05:00+00:00,longA_shortB,0.1,0.47767135800748955,0.5223286419925105,81.30493261811435,126.09501120491012,5.9249924400000005,38.20382,5.7085708,36.683668,3.116641414141303,170.9707952017238,17.097079520172382,1000.0,42
SDR,DOGE_USDT_USDT-POL_USDT_USDT,2025-03-03 14:40:00+00:00,2025-03-04 07:20:00+00:00,2025-03-04 05:25:00+00:00,2025-03-04 07:20:00+00:00,longA_shortB,0.5381765567257027,0.5044961104203367,0.49550388957966335,2648.316266334691,3921.683662523591,0.18930892900000001,0.237543752,0.19044904299999998,0.236633661,0.8595879084653026,5.728883549320292,0.5728883549320292,1000.0,23
SDR,APT_USDT_USDT-POL_USDT_USDT,2025-03-04 02:45:00+00:00,2025-03-04 19:25:00+00:00,2025-03-04 18:00:00+00:00,2025-03-04 19:25:00+00:00,shortA_longB,10.0,0.4403541159838663,0.5596458840161337,98.75576849171472,220.3269506147362,5.55715566,0.249084906,5.51795174,0.249354933,0.36106514166211395,3.570042331319265,0.3570042331319265,1000.0,17
SDR,DOGE_USDT_USDT-XLM_USDT_USDT,2025-03-04 17:25:00+00:00,2025-03-05 10:05:00+00:00,2025-03-05 02:00:00+00:00,2025-03-05 10:05:00+00:00,longA_shortB,0.6415858167575177,0.5004378443482981,0.499562155651702,2469.2390094229677,2575.814774300592,0.202530251,0.302610258,0.20158015599999998,0.299399937,0.7645535806916317,5.1586270446981155,0.5158627044698115,1000.0,97
SDR,BCH_USDT_USDT-SOL_USDT_USDT,2025-03-05 01:55:00+00:00,2025-03-05 18:35:00+00:00,2025-03-05 16:05:00+00:00,2025-03-05 18:35:00+00:00,longA_shortB,0.614523543753386,0.360631230253103,0.639368769746897,1.2091676769967512,5.200046460765203,385.988595,146.05460399999998,393.709367,147.30472899999998,0.7404803204309195,2.094519541666569,0.20945195416665688,1000.0,30
SDR,BCH_USDT_USDT-ETH_USDT_USDT,2025-03-05 12:55:00+00:00,2025-03-06 05:35:00+00:00,2025-03-06 00:10:00+00:00,2025-03-06 05:35:00+00:00,longA_shortB,0.14031422431011684,0.3094569953178917,0.6905430046821083,0.8855810012381052,1.109347805670804,402.390235,2289.318909,390.449041,2253.185296,1.7224021415784372,27.78744761243111,2.778744761243111,1000.0,65
SDR,AVAX_USDT_USDT-LINK_USDT_USDT,2025-03-05 22:10:00+00:00,2025-03-06 14:50:00+00:00,2025-03-06 06:30:00+00:00,2025-03-06 14:50:00+00:00,longA_shortB,0.3691419895288348,0.5708082674113175,0.42919173258868254,24.92269119858529,86.1332581604369,21.3711369,16.751675,21.187118499999997,17.075707400000002,1.1922986755307232,-33.68849879513481,-3.368849879513481,1000.0,100
SDR,LINK_USDT_USDT-WLD_USDT_USDT,2025-03-06 07:55:00+00:00,2025-03-07 00:35:00+00:00,2025-03-06 16:15:00+00:00,2025-03-07 00:35:00+00:00,longA_shortB,10.0,0.4360864679767509,0.563913532023249,33.599273915222476,59.31024230164285,16.4376436,0.93119311,16.8526851,0.94269426,0.36890147600393414,12.89405557543325,1.289405557543325,1000.0,100
SDR,ENA_USDT_USDT-SOL_USDT_USDT,2025-03-06 10:35:00+00:00,2025-03-07 03:15:00+00:00,2025-03-07 01:10:00+00:00,2025-03-07 03:15:00+00:00,longA_shortB,0.1,0.22297821481991062,0.7770217851800894,668.914538123724,18.88863028869065,0.40864086,144.71446999999998,0.40884088,143.744373,1.798625357840141,16.658974505242963,1.6658974505242963,1000.0,25
SDR,BTC_USDT_USDT-WLD_USDT_USDT,2025-03-06 21:15:00+00:00,2025-03-07 13:55:00+00:00,2025-03-07 05:35:00+00:00,2025-03-07 13:55:00+00:00,shortA_longB,10.0,0.6359197804102021,0.3640802195897978,0.004317023739041858,40.05708722657948,90060.40513999999,0.9705970500000001,86072.30636999999,0.94329432,0.25111020310823057,15.87193902349164,1.5871939023491641,1000.0,100
SDR,AVAX_USDT_USDT-SOL_USDT_USDT,2025-03-07 21:30:00+00:00,2025-03-08 14:10:00+00:00,2025-03-08 05:50:00+00:00,2025-03-08 14:10:00+00:00,shortA_longB,0.1341455723285107,0.3784202200459074,0.6215797799540925,20.173430224607838,22.06355260485435,20.184018199999997,137.573756,20.4190417,136.53365200000002,2.060065863475949,-29.749685360388256,-2.9749685360388254,1000.0,100
SDR,SOL_USDT_USDT-XLM_USDT_USDT,2025-03-08 02:50:00+00:00,2025-03-08 19:30:00+00:00,2025-03-08 18:45:00+00:00,2025-03-08 19:30:00+00:00,longA_shortB,10.0,0.511682074977907,0.48831792502209304,3.583433681874339,179.25027391055755,136.863685,0.27360735799999997,137.983797,0.274687466,0.32495391652886757,3.4952834968897952,0.34952834968897956,1000.0,9
SDR,HBAR_USDT_USDT-XRP_USDT_USDT,2025-03-08 17:40:00+00:00,2025-03-09 10:20:00+00:00,2025-03-09 02:00:00+00:00,2025-03-09 10:20:00+00:00,shortA_longB,0.140592603594551,0.5028825588187162,0.4971174411812838,2295.833397091865,1574.9982946405646,0.218731871,2.2678267599999997,0.203790377,2.13091307,2.3694145256370773,-183.7050618609357,-18.370506186093568,1000.0,100
SDR,LTC_USDT_USDT-POL_USDT_USDT,2025-03-09 21:40:00+00:00,2025-03-10 14:20:00+00:00,2025-03-10 06:00:00+00:00,2025-03-10 14:20:00+00:00,longA_shortB,10.0,0.4436259150670448,0.5563740849329551,5.83283106541708,246.53257081008897,93.629362,0.22152215,87.73877300000001,0.206770675,0.3490433469934573,-31.071134804806782,-3.107113480480678,1000.0,100
SDR,APT_USDT_USDT-UNI_USDT_USDT,2025-03-10 07:10:00+00:00,2025-03-10 23:50:00+00:00,2025-03-10 15:30:00+00:00,2025-03-10 23:50:00+00:00,shortA_longB,0.538782635724038,0.48143930375577304,0.518560696244227,94.7047846596227,153.41929747108674,5.22082203,5.981598099999999,5.44034398,5.877587699999999,0.848727415563788,-37.59570891606094,-3.759570891606094,1000.0,100
SDR,POL_USDT_USDT-XRP_USDT_USDT,2025-03-11 05:05:00+00:00,2025-03-11 21:45:00+00:00,2025-03-11 16:15:00+00:00,2025-03-11 21:45:00+00:00,longA_shortB,0.1,0.5118863438102619,0.4881136561897381,2376.435972247482,2330.578549398315,0.214491447,2.18711869,0.21184118200000002,2.18061804,3.3577517184166736,5.494338646741037,0.5494338646741036,1000.0,66
SDR,ADA_USDT_USDT-NEAR_USDT_USDT,2025-03-11 09:05:00+00:00,2025-03-12 01:45:00+00:00,2025-03-11 23:30:00+00:00,2025-03-12 01:45:00+00:00,shortA_longB,0.12301181183156441,0.5837271043265272,0.4162728956734728,774.5281137570361,1891.2435556190162,0.7299729899999999,2.430243,0.7333733299999999,2.4412441,3.1039714347477205,15.068129118640222,1.506812911864022,1000.0,27
SDR,WLD_USDT_USDT-XLM_USDT_USDT,2025-03-11 23:35:00+00:00,2025-03-12 16:15:00+00:00,2025-03-12 14:50:00+00:00,2025-03-12 16:15:00+00:00,shortA_longB,4.2658139117025335,0.44048662539684125,0.5595133746031586,637.8992555184288,487.0763265249692,0.84168416,0.258405838,0.83928392,0.260766074,0.39754939035424425,2.2831769993233384,0.22831769993233386,1000.0,17
SDR,AVAX_USDT_USDT-TAO_USDT_USDT,2025-03-12 11:35:00+00:00,2025-03-13 04:15:00+00:00,2025-03-12 20:35:00+00:00,2025-03-13 04:15:00+00:00,shortA_longB,0.1,0.4679361211993621,0.5320638788006378,25.0551936050343,18.71074119165746,18.9088907,253.205318,18.9588957,255.275525,3.1388514521804685,34.3433709817571,3.4343370981757095,1000.0,92
SDR,APT_USDT_USDT-POL_USDT_USDT,2025-03-12 18:20:00+00:00,2025-03-13 11:00:00+00:00,2025-03-13 09:20:00+00:00,2025-03-13 11:00:00+00:00,longA_shortB,10.0,0.3543705453163034,0.6456294546836967,124.41008461629895,297.11065079792047,4.97669762,0.208390837,5.00300025,0.208040802,0.40959039951837994,2.9667211510648723,0.2966721151064872,1000.0,20
SDR,AVAX_USDT_USDT-NEAR_USDT_USDT,2025-03-13 09:30:00+00:00,2025-03-14 02:10:00+00:00,2025-03-13 17:50:00+00:00,2025-03-14 02:10:00+00:00,longA_shortB,8.947995109559812,0.42755448940961577,0.5724455105903842,29.969638513930576,23.967999762375356,18.614861299999998,2.6012600999999997,18.6128611,2.6492649,0.3724637894931905,-1.5829880954415656,-0.15829880954415657,1000.0,100
SDR,HBAR_USDT_USDT-XLM_USDT_USDT,2025-03-13 22:55:00+00:00,2025-03-14 15:35:00+00:00,2025-03-14 07:15:00+00:00,2025-03-14 15:35:00+00:00,shortA_longB,0.5058734079285876,0.5296269266009956,0.47037307339900436,2591.369747623985,3576.2679751351716,0.196699668,0.281748172,0.192079206,0.276267624,0.9009251500359834,-8.527508001781012,-0.8527508001781012,1000.0,100
SDR,SOL_USDT_USDT-UNI_USDT_USDT,2025-03-14 12:40:00+00:00,2025-03-15 05:20:00+00:00,2025-03-14 21:00:00+00:00,2025-03-15 05:20:00+00:00,longA_shortB,10.0,0.49109349047306444,0.5089065095269355,3.783934505903395,8.241046637146225,134.06340500000002,6.155615500000001,135.02350099999998,6.1096109,0.3357856594433221,3.6762807780596325,0.36762807780596324,1000.0,100
SDR,HBAR_USDT_USDT-NEAR_USDT_USDT,2025-03-15 14:15:00+00:00,2025-03-16 06:55:00+00:00,2025-03-16 00:30:00+00:00,2025-03-16 06:55:00+00:00,longA_shortB,0.1,0.533149213043727,0.4668507869562731,2746.7266478803836,1981.4638212848376,0.191909189,2.660266,0.18771877,2.5342534,3.4006459473983885,234.77882644555532,23.47788264455553,1000.0,77
SDR,DOT_USDT_USDT-ETC_USDT_USDT,2025-03-16 01:50:00+00:00,2025-03-16 18:30:00+00:00,2025-03-16 12:25:00+00:00,2025-03-16 18:30:00+00:00,shortA_longB,0.16835759413791157,0.5049622344535338,0.49503776554646634,117.44385200333497,170.8495168483867,4.2874286999999995,17.5057504,4.411441099999999,17.8277826,2.117503745695202,38.337048081749295,3.833704808174929,1000.0,73
SDR,POL_USDT_USDT-ZEC_USDT_USDT,2025-03-16 11:45:00+00:00,2025-03-17 04:25:00+00:00,2025-03-16 20:05:00+00:00,2025-03-17 04:25:00+00:00,longA_shortB,0.1,0.5159708256605182,0.4840291743394818,2381.799236747423,152.54705251353772,0.21541153899999999,33.633363,0.219081906,34.053405,3.4080879324721205,-58.742179645179846,-5.874217964517984,1000.0,100
SDR,ONDO_USDT_USDT-TAO_USDT_USDT,2025-03-17 01:20:00+00:00,2025-03-17 18:00:00+00:00,2025-03-17 09:40:00+00:00,2025-03-17 18:00:00+00:00,longA_shortB,0.1,0.5240531376271106,0.47594686237288947,594.9483364884564,20.33927810744551,0.87348734,255.50554799999998,0.84018401,248.28482599999998,3.3798835330831234,123.67062857844085,12.367062857844086,1000.0,100
SDR,ADA_USDT_USDT-XLM_USDT_USDT,2025-03-17 08:20:00+00:00,2025-03-18 01:00:00+00:00,2025-03-17 22:20:00+00:00,2025-03-18 01:00:00+00:00,longA_shortB,2.289548859248773,0.5054246353573858,0.49457536464261426,708.1417997142829,812.7124575211124,0.7030702999999999,0.267566754,0.71117111,0.270917089,0.43173479540634235,2.5819283857681854,0.2581928385768185,1000.0,32
SDR,ADA_USDT_USDT-XRP_USDT_USDT,2025-03-17 21:20:00+00:00,2025-03-18 14:00:00+00:00,2025-03-18 05:40:00+00:00,2025-03-18 14:00:00+00:00,longA_shortB,0.21446559240924823,0.38691764264025713,0.6130823573597429,623.9058149676928,891.2350836773792,0.6841684100000001,2.2332233,0.6932693200000001,2.26092607,1.4594204998000468,-20.470990368347486,-2.047099036834749,1000.0,100
SDR,DOGE_USDT_USDT-ENA_USDT_USDT,2025-03-18 07:40:00+00:00,2025-03-19 00:20:00+00:00,2025-03-18 16:00:00+00:00,2025-03-19 00:20:00+00:00,longA_shortB,0.36988960194941545,0.6672778067306617,0.3327221932693383,3435.8866133050497,4227.744579039534,0.16791678999999998,0.36893689,0.168066805,0.36683668,1.2795192774956012,8.115066695144044,0.8115066695144044,1000.0,100
SDR,DOGE_USDT_USDT-UNI_USDT_USDT,2025-03-18 18:10:00+00:00,2025-03-19 10:50:00+00:00,2025-03-19 02:30:00+00:00,2025-03-19 10:50:00+00:00,longA_shortB,0.1,0.6053452396310314,0.3946547603689685,3473.586265280764,914.2613420737422,0.168756874,6.4116411,0.173867385,6.990699,4.033012910090739,-515.6914648843276,-51.56914648843276,1000.0,100
